,logFC,AveExpr,t,P.Value,adj.P.Val,B
CTD-2619J13.8,-1.681466888852018,-2.2304665675433126,-17.886987785472698,7.893564834723703e-60,1.4858429572022213e-59,125.08178147261671
ZBTB20,-1.6946219812227596,-1.4585210146728191,-17.89300741888669,7.31859464985814e-60,1.3778831187109423e-59,125.11233269851108
HCN2,-1.77214398233713,-1.0839439001924778,-17.921679734557266,5.104116551890397e-60,9.62089229989565e-60,125.44859885869468
RPGR,-1.0692274884672064,2.3965434673783914,-17.932601086798794,4.449188145548843e-60,8.388864051467337e-60,125.20095994193042
TRBV30,-2.882727719363262,-2.968631139342331,-17.937163935778397,4.2010663477766067e-60,7.92413994469388e-60,125.74974991245175
SERINC3,-0.692172712489004,6.859964063008986,-17.943489019975843,3.8797994521558193e-60,7.319594202670364e-60,125.03740184370223
IRF3,-0.7482208027774089,6.084367265213496,-17.946628582272634,3.72956258634484e-60,7.03684845597286e-60,125.06127612851945
RP11-360L9.8,-2.014926996854727,1.0896806010274238,-17.94769759096403,3.6797444105171235e-60,6.943533398943438e-60,125.58790467000088
CHI3L2,-2.5159585592829146,1.3463136304234624,-17.948001659604934,3.6656958774238645e-60,6.917702574054036e-60,125.5586545006141
SNX17,-0.6876478655629512,6.334889517432342,-17.95296215908007,3.443928273283274e-60,6.502382526572805e-60,125.14543687586337
CACNG8,-2.5555132291852214,-2.8170866159160846,-17.965434287529078,2.9437306273098197e-60,5.559064303751187e-60,126.09653454202386
RP11-539L10.2,-1.9026378494123373,-0.38029687320800126,-17.985903426121123,2.2751026205596353e-60,4.299352001758596e-60,126.20791032742846
CA3,-2.6484245451188606,-1.2676325295889188,-17.99649073300982,1.9911532399951092e-60,3.7642398988494124e-60,126.39869305996513
UBLCP1,-1.0788049808656925,4.039036278048485,-18.001606136795036,1.8669235431318074e-60,3.5300793235738185e-60,125.80462544709545
FOXP1,-0.9023439042401451,5.222125651119474,-18.020168594469364,1.4776623547089206e-60,2.797066024890106e-60,125.97834727971475
CARD6,-2.0212366940994193,3.9086870232312507,-18.02376904315724,1.4121251974026252e-60,2.6737996728389894e-60,126.09788041473458
DTX1,-2.1291052067700047,0.6952815653618386,-18.026763437649578,1.3598356433731918e-60,2.5752983005021965e-60,126.62645927649442
FAM134B,-1.890661467842329,1.0084511850038662,-18.032148508576064,1.2706151800302824e-60,2.4065666571583197e-60,126.65858716162144
RAB5B,-0.7449861974955612,7.034699952433957,-18.035450084224287,1.2188293338815788e-60,2.309392418706315e-60,126.19701243466154
RALGAPA2,-1.6408837309081337,5.73813952468546,-18.036514986251795,1.2025797702973752e-60,2.2788276891713676e-60,126.18565766768319
MORF4L1P1,-1.065715324361538,2.688813388918745,-18.04800112586763,1.0404787283117273e-60,1.9722369592097514e-60,126.5990256092449
NUDT22,-0.8243026371281443,4.788720221277538,-18.050850665291733,1.0037626928327117e-60,1.902828774643081e-60,126.37311593630976
PRSS30P,-2.4070725897700536,-1.1113366353774183,-18.06116783302756,8.813192082983817e-61,1.6717010744179512e-60,127.20181127897295
SYN2,-2.805837278907253,-0.4263543398604174,-18.063377092635342,8.571039450586917e-61,1.6259293939034734e-60,127.18481146926874
TAP1,-1.6118950414094222,7.086721307697429,-18.069097067086297,7.974500806970422e-61,1.5132132212536697e-60,126.62164027269455
RP11-632C17__A.1,-1.6372692519701328,1.0774653994701693,-18.072475333987125,7.641840064408462e-61,1.4502316675179418e-60,127.15745611880077
RP4-724E16.2,-1.853946455232054,-1.2294743198241287,-18.073522450947507,7.541569670817094e-61,1.4313439646407318e-60,127.36450532777062
KMO,-1.8216881524829875,0.13879831983194138,-18.07809433943021,7.118935349267067e-61,1.351397067436071e-60,127.32588756134935
HIST1H4H,-2.072796275431884,-0.7974218838258508,-18.080485905271754,6.907359948907628e-61,1.311362763233627e-60,127.42494517690275
RP11-439E19.9,-1.8399912730664219,-2.293911048811449,-18.08749748682847,6.322561186157655e-61,1.2005755243683541e-60,127.60221781467285
CTC-524C5.2,-1.2953243529374725,1.5041731824738434,-18.088188802021314,6.267650321934836e-61,1.1902660655775017e-60,127.29906750849204
OTUD7A,-1.7401610880211813,-0.9739914918265504,-18.105631221000657,5.029270950096949e-61,9.55655819691144e-61,127.75265108830921
RP1-68D18.4,-2.4374716548409534,-2.9404137854293526,-18.111766950922423,4.654440094277531e-61,8.846929537286157e-61,127.94153996601253
RP11-29H23.5,-1.7945352388100473,-2.2563869971263903,-18.140094995091644,3.2546886412975566e-61,6.1930788214586336e-61,128.2622265303267
IGSF9B,-2.393468772322901,-1.7029110607414568,-18.141321354417755,3.204658019307022e-61,6.098482588254129e-61,128.24634171395437
SLFN11,-1.869926675012199,3.611470829006102,-18.158511264679664,2.5790529244918234e-61,4.912809940389363e-61,127.83444374769893
PTP4A2,-0.5960834658032645,7.221400069228919,-18.166724817678382,2.324771421435906e-61,4.430185697859097e-61,127.85515173628143
XPNPEP2,-2.9792945564576216,-1.753114315001075,-18.174156240772845,2.116344071389517e-61,4.03419573556839e-61,128.66300228621037
LRRC28,-0.6425491548424103,3.0300911026346036,-18.176510763355683,2.054281978592224e-61,3.916280233950528e-61,128.15717741612534
SCARNA9,-2.1314274571013003,-2.302154297681565,-18.19353213216542,1.656511965000812e-61,3.158910709439278e-61,128.93811229934337
CTA-384D8.34,-2.4670304235417713,-2.1929849059655173,-18.203839149346987,1.4540585348572596e-61,2.7733886255472873e-61,129.06211983368502
RBM44,-1.9097117840124258,-1.5269357658942664,-18.215553938845748,1.2537820516433004e-61,2.3918667011575578e-61,129.17176390639162
PXN-AS1,-1.346009053787044,2.2409865977795316,-18.215725552452746,1.2510627818905314e-61,2.3869156783353548e-61,128.79159619941507
ZNF281,-1.232824304693691,3.7968525067801004,-18.217391455047135,1.224970133717216e-61,2.337364941375558e-61,128.55183181239113
RP11-162A12.2,-1.813009790005317,-2.7136464185062605,-18.243743412227303,8.775820783532659e-62,1.6758430659852476e-61,129.59327944689292
INPP5A,-0.882395660768772,4.3944905939029075,-18.251087881100034,7.996618601608252e-62,1.5276517937980548e-61,128.9182652156279
GRIN2C,-2.0085114861125466,-1.4551180427716974,-18.251929921228914,7.911817944113996e-62,1.5116017467774677e-61,129.62659636826783
CCDC101,-1.0095240644753454,3.6726698901356456,-18.256403267360884,7.476141232277521e-62,1.4290723040783142e-61,129.0615481950533
GLE1,-0.7370543625163828,4.696218198582988,-18.26170443032546,6.990747677161677e-62,1.3365542916691248e-61,129.03595409544755
MYH3,-1.7093616628732031,0.9999328443335811,-18.264141178092984,6.778312781356393e-62,1.2964541995703717e-61,129.58364991730065
SPAG9,-0.8721591966579645,5.802680402050885,-18.272720489774642,6.080374801845411e-62,1.1631942531668683e-61,129.16544313570265
RFWD2,-0.8989245434561441,5.433746029344063,-18.285205116883187,5.1909000821816415e-62,9.936275870885136e-62,129.32021549965057
SOX6,-2.487326473906164,-0.3501721735404881,-18.295295771792897,4.56786452299771e-62,8.744548286665698e-62,130.10370477540357
CTBP1,-0.5964429707414656,6.597675814329083,-18.315683631781795,3.527626392911349e-62,6.755843301926839e-62,129.72319921364857
AC009120.6,-1.1781247233146868,1.4937614725257824,-18.31750283330991,3.4471962438136283e-62,6.60246652449805e-62,130.1944539088372
ERLIN1,-1.2216413268163588,5.350916819018618,-18.323266490451832,3.2042669411821205e-62,6.139013121335086e-62,129.80172906985723
APLP2,-0.8413084034640743,8.746427646448103,-18.324721694873606,3.145683909040111e-62,6.027374633877055e-62,129.89327300988666
PDE6B,-1.987074666356193,0.047093086411914,-18.325831248512788,3.1017355192111443e-62,5.944349650329274e-62,130.45919050661362
ATP2B4,-1.285783151270194,6.242662360791458,-18.328521936153184,2.997688890925996e-62,5.746092827771402e-62,129.87866355878876
AP001062.8,-2.6688514088845245,-2.7323724585427542,-18.33151441890527,2.8860599409828843e-62,5.532668892838404e-62,130.70300623535522
UBE2F-SCLY,-3.251055505166271,-3.2909991787634287,-18.339346310208523,2.6131609025983476e-62,5.011010052038498e-62,130.82968975769546
TAS1R3,-1.922389817464842,-0.05703049633274567,-18.341703405248996,2.5361888148584557e-62,4.863892598603098e-62,130.66846814706446
TBXA2R,-1.543219746304391,0.4899006672716924,-18.349389983644055,2.300562699245999e-62,4.41288920394536e-62,130.71710839148375
DHX8,-0.66518665016594,5.425070630042412,-18.354463601350044,2.157140690549917e-62,4.139430395913684e-62,130.19672009868407
TOPORS-AS1,-1.066510310966293,1.225119233727117,-18.35911980005438,2.033388252355885e-62,3.902734712115448e-62,130.7571076156877
PITPNM2,-1.2545875488707439,3.268344090945336,-18.366895914863914,1.8423168720053103e-62,3.53635911394098e-62,130.5227942229059
MAP2K4,-0.8712827055435084,4.359156518014277,-18.373254070745567,1.699487729503327e-62,3.262846915685839e-62,130.46658745051198
KIAA1033,-1.1145397464106308,4.764656623424089,-18.37814585244042,1.597170774341892e-62,3.0670204423584156e-62,130.50694288121161
MEGF6,-1.8284526093775204,3.651757200260628,-18.383749607441615,1.4874985095683224e-62,2.857559019229614e-62,130.67610311822008
HIST1H2BK,-1.7752569256299777,3.8164296488491622,-18.390446232760226,1.3662553871650517e-62,2.625168956450609e-62,130.73862820277176
MROH6,-1.7412316922681952,4.188870235945672,-18.394486023521925,1.2979393350135725e-62,2.494153192991836e-62,130.74935374180177
LRRC37A15P,-2.1044398372313293,-2.8613019921787894,-18.40069713619252,1.1994981205275513e-62,2.305216208266977e-62,131.58489496376
CLEC16A,-0.6274037562830088,4.404188042724031,-18.409631190875483,1.070828636342355e-62,2.0583480239370125e-62,130.9244993480574
RP1-283E3.8,-1.3646447631312872,2.2605316266431017,-18.409711700452775,1.06973412802436e-62,2.0564495367643684e-62,131.24234032412537
TIPARP,-1.1632603196122284,4.728117835068215,-18.41174909422263,1.0424049802159374e-62,2.004112341845585e-62,130.9342520327963
USP48,-0.5240387758143301,5.192840344870697,-18.415684198748412,9.915782563614862e-63,1.9065840859330195e-62,130.97338140550963
ALOX12,-2.9402735997184215,1.1044547811598655,-18.42886913083713,8.386386313917212e-63,1.6128375038365766e-62,131.65593907893683
DENND4A,-0.8093135861523533,3.877623937102034,-18.42998058508231,8.268775036121244e-63,1.590377866695569e-62,131.23224995888995
SYN1,-2.206966559657823,0.14750298209302068,-18.430076495024686,8.258703605001468e-63,1.588599523140748e-62,131.7707169250721
RP11-286N22.8,-1.0025483290759825,2.677018951557141,-18.43724475549901,7.539623479355711e-63,1.4504261180125873e-62,131.5184453535088
RP11-182J1.3,-1.6247335151731852,-0.45051745472176463,-18.453610647257918,6.123556026390031e-63,1.1787187002693162e-62,132.11512476815653
LRCH3,-0.49707245898592145,4.362582504296481,-18.464001961548448,5.365674996586949e-63,1.033351477479578e-62,131.61714482692508
RP11-670E13.6,-1.8839573782669041,0.38498496452960096,-18.469469572442357,5.005278419852631e-63,9.645233655076452e-63,132.2488441469773
CPNE1,-0.9264872472048058,7.1096041729295925,-18.476090946457216,4.6010378040707937e-63,8.868920842759195e-63,131.76775937418185
GCNT1,-2.1456602351188687,2.2317367233485284,-18.476477074802474,4.57849680260089e-63,8.826354963908185e-63,132.094148540067
ZNF445,-0.8143346394926936,3.785245179238688,-18.47738512328126,4.525921265883284e-63,8.725874647346045e-63,131.84547133438642
TSG101,-0.7903338537860103,5.3107596857304324,-18.47809420952466,4.485285042529998e-63,8.648395232776485e-63,131.76455599614712
PABPC1L,-1.3099571125520635,4.6867863714006806,-18.485916255977216,4.0604849881549445e-63,7.830092632703959e-63,131.87705173310545
MIR4435-2HG,-1.5744959017904128,4.026818086091951,-18.4887499252093,3.916714566634126e-63,7.553607741884472e-63,131.96112421786893
RP1-197B17.3,-1.5825636038130064,-0.8457144460577247,-18.502394832224024,3.292468908704508e-63,6.35162364296238e-63,132.76001683697828
CTSD,-1.1845177871581374,9.731127224916031,-18.507903632998318,3.069551284558433e-63,5.922772288109891e-63,132.24438538060065
CRNN,-3.7800744296791113,-3.9538610440392694,-18.515056414609298,2.802444269079748e-63,5.407925089931614e-63,133.08571365727653
CRTC1,-0.891249912454692,3.4597225934330473,-18.52085295034558,2.603105704555499e-63,5.024769380762179e-63,132.44478599247802
CD99L2,-1.2184405157441631,4.384686392933414,-18.523110469195746,2.5293591300359803e-63,4.882906236289119e-63,132.36629907691082
TXNL4B,-0.8488579949120321,3.1873934645386295,-18.528829960366764,2.351723451426691e-63,4.54134857726593e-63,132.59113540220795
DUS2,-0.8871456256600379,3.891074332571404,-18.54618166216379,1.885486135893114e-63,3.6435694435275865e-63,132.7062446866744
MB21D1,-1.5616544823737075,3.030958879024059,-18.55317479723795,1.7248003909597733e-63,3.3350646096848256e-63,132.9277678182497
TAF8,-0.7559682984885638,4.215357669620984,-18.563981517562972,1.5029619787092566e-63,2.90699519688645e-63,132.89907708995034
ERI1,-0.9754629363972165,3.472845256975813,-18.56624663074011,1.460205882636111e-63,2.8251490373037024e-63,133.01979650719326
IL32,-2.2221832901199763,5.852144897937328,-18.57042634099464,1.384472714813335e-63,2.6791621095930283e-63,132.94166872428812
TFR2,-2.2319811058577477,1.6469862894082832,-18.572272156702894,1.3522887020429494e-63,2.61714435879544e-63,133.4039430104142
TIAL1,-0.4685493839694441,5.505650221757784,-18.572957042687705,1.3405378442588946e-63,2.5946633033438197e-63,132.97033391205645
ZFYVE28,-1.6288891077670524,2.2420965677270903,-18.576048658885814,1.2887498388523115e-63,2.4946764707221605e-63,133.35754204343627
FAM120B,-0.70115770155906,4.2762898444754756,-18.576809037025203,1.2763217681272532e-63,2.470867538839795e-63,133.05717012032608
RP11-326A19.5,-1.6681849478049533,3.205824172542728,-18.57937466323186,1.2352640506675902e-63,2.391623295764924e-63,133.23065273813015
TBC1D20,-0.5156941535155397,5.172995401414193,-18.58701232105248,1.120681635510241e-63,2.170214250796419e-63,133.14990649078197
LYSMD2,-1.0624309458532446,2.6693787822266124,-18.590298837335542,1.0747021389301481e-63,2.0815932442375526e-63,133.4641575986936
SATB1,-1.446420444607769,4.655814014551851,-18.598128647313676,9.726075270536444e-64,1.8842251709312022e-63,133.30495482744624
PIK3R1,-1.3856818902409378,5.00499768117052,-18.599795130358498,9.521604381846589e-64,1.844798867902167e-63,133.31508679930113
MAF1,-0.7989839359935154,6.626638072173866,-18.603830206768947,9.044118605868184e-64,1.7528159380439524e-63,133.3809197483004
AC241585.2,-1.3253360233350002,1.9294156593578817,-18.609852277163544,8.375607252281016e-64,1.6235805497497505e-63,133.83903420328517
NAPSA,-1.5360265756942233,-0.5972412050903692,-18.615426868407848,7.800833461691999e-64,1.513534693923245e-63,134.18031924578048
CCDC78,-1.7776853523509,0.41486858038584,-18.61841120322872,7.509493921912615e-64,1.4571552526973695e-63,134.13845397722068
QRICH1,-0.5691287957328708,5.435860241528374,-18.629167939759153,6.546675312405135e-64,1.2710971425185276e-63,133.68553926513076
C6orf163,-1.7654257199204224,-1.566437872624069,-18.629674162694236,6.504533237508134e-64,1.2631697227557164e-63,134.42111134437238
GLB1L3,-2.910492280392824,-2.732844956111389,-18.635405560158294,6.045888466646858e-64,1.1743386347517619e-63,134.55729006188946
TBPL1,-0.7227861383797332,3.3757646533393615,-18.636693809228344,5.947327222014667e-64,1.1553109309862364e-63,133.93189378934414
AP001062.7,-1.2929794089034579,1.787757053074561,-18.637241881146362,5.9058833854814476e-64,1.1473759717408037e-63,134.20968172855964
C17orf85,-0.6677093707671196,4.848676356003164,-18.637418933066204,5.8925568805982185e-64,1.144902506368604e-63,133.7980167208544
TIGD3,-2.1243561491909695,-0.06187792872076623,-18.639826676138274,5.7142812617053745e-64,1.1103762891877167e-63,134.45240507174933
AC133644.2,-1.7659602245310047,-0.46884335479093103,-18.64705672713405,5.2106700828730745e-64,1.0129256346334519e-63,134.5742201830351
HAGHL,-1.5703337252987146,1.650096765437981,-18.64721674892222,5.200040098089121e-64,1.0109613309891042e-63,134.35720732135255
METTL20,-1.019677417402578,1.080263895802181,-18.64732655862771,5.1927581496589703e-64,1.0096476018434812e-63,134.43464346988634
GCC1,-0.7924548563711276,4.182086817241519,-18.65420381507736,4.7564159374587616e-64,9.24901369451089e-64,134.05051044434185
PCBP3-OT1,-2.839138428741401,-2.7384170546305078,-18.657198108400674,4.578064529143541e-64,8.903102757646331e-64,134.8348621905218
RP1-151F17.1,-2.0057913793704634,-2.9023964193815255,-18.67155238323441,3.811538185854257e-64,7.414662973836353e-64,135.0257232416956
DGCR9,-2.9023026965516876,-2.06360116991792,-18.672128035254705,3.783627222263362e-64,7.361855352497264e-64,134.98952729854471
CFL1P5,-2.18743237480878,-2.699148731039118,-18.673474870177632,3.719119534507246e-64,7.237073468876854e-64,135.04007063039958
TIGIT,-2.5241036372897967,1.6953172242252819,-18.677907178661936,3.5144843164104655e-64,6.84025479198627e-64,134.74152994819917
DPF3,-1.9530589955283797,-1.4301848341000065,-18.679984829705692,3.422470163034242e-64,6.662514739346621e-64,135.0535577389591
PSMD6,-0.7454574199482051,5.49626971207617,-18.689929286658092,3.014288271423837e-64,5.870876984425682e-64,134.4599988689487
SIN3B,-0.6762770404392722,5.284441422993548,-18.69167488983592,2.9478275418752162e-64,5.742013632068848e-64,134.48222869573053
AK5,-2.5577155950616866,-0.5297114852214583,-18.702721469803613,2.5598832176247125e-64,4.9883641074843415e-64,135.2873183635421
A1BG,-1.862903121360875,0.6059019530624186,-18.70928010247964,2.354124489522891e-64,4.588802314142909e-64,135.27693640861935
APOA2,-4.520819387650773,-2.471154041092945,-18.713416871429644,2.232924952844928e-64,4.353434619875033e-64,135.53712307092184
YBX3,-1.5147194230751593,7.640246160927642,-18.7173250775428,2.1241514769997144e-64,4.143042508898815e-64,134.8512274324475
DNAJB2,-1.0104611629330051,6.134223441523326,-18.728301594678314,1.846131078055614e-64,3.601873781990512e-64,134.9576049142667
FBXL15,-1.0777897963178327,3.367693667125211,-18.728323347668912,1.8456178639922138e-64,3.6012375332784005e-64,135.1012304835645
UBQLNL,-1.9151278057749346,-1.4768708211149613,-18.735322446659033,1.6876720146528872e-64,3.2937156019087526e-64,135.76144319966627
OPLAH,-2.08844567005683,4.1839693513414025,-18.74328765938008,1.524280535907406e-64,2.976344473431048e-64,135.1863412133088
RP11-690P14.4,-2.894723396017149,-3.2151269370806177,-18.750437204167223,1.3911203302790597e-64,2.717159833253609e-64,136.04572283001983
GLTSCR2,-1.120233232286874,7.812714694481943,-18.760556645611814,1.2222610973599708e-64,2.3885530856825425e-64,135.40758660406223
LINC00664,-2.940629428210758,-1.1998612135561706,-18.762104732605728,1.1982994923282864e-64,2.3419648993544404e-64,136.08656819950482
SETDB1,-0.6747910033454678,5.081899020528693,-18.763634857776896,1.175076878814774e-64,2.2968116874731343e-64,135.4023798617173
RP11-254F7.2,-1.3737340337630801,0.6422038003629761,-18.786312045751096,8.791782071274093e-65,1.7194942538950563e-64,136.2559219267511
CNBP,-0.580854048537117,7.621679073589597,-18.786838008108376,8.732812747964089e-65,1.7081346235778947e-64,135.73807927742936
PNPLA7,-1.6650502663749063,1.2762990010677164,-18.788796723377764,8.516660538284616e-65,1.666024650679581e-64,136.21402002592205
C17orf107,-1.9591700413803304,0.8200182481058002,-18.78938324291978,8.452981167679506e-65,1.6539039192266693e-64,136.2761304610345
RP11-329N15.3,-2.6077971083177207,-1.2969499430756026,-18.803195616825825,7.083382906103607e-65,1.386493143433094e-64,136.61674777014235
NEURL1,-2.650537623615323,0.4833896296134089,-18.809486660671116,6.535344864994959e-65,1.2794810560121858e-64,136.5677771301431
STAG3L5P,-1.243169285569837,2.2231415864708217,-18.810838152249353,6.423252098864299e-65,1.2577915672687065e-64,136.3537959026803
DOT1L,-0.9090095395090874,4.928683066207979,-18.810991046257733,6.410692560111775e-65,1.2554599074529032e-64,136.0103512587464
RP11-73M18.7,-1.5421443760478226,-0.16041630146549457,-18.81447234732402,6.131262640967951e-65,1.2009811932699996e-64,136.686809015151
ATG7,-0.8625865425259311,5.173963619290626,-18.817352004813362,5.90933898624476e-65,1.1576289818651695e-64,136.0874353772579
STX1B,-2.0471329979011177,-1.268365191456369,-18.82359776210076,5.455182360512688e-65,1.0689869160332691e-64,136.87555829399105
RPL13P12,-2.3040815739599987,2.444285435523683,-18.829455099194853,5.060993533543534e-65,9.92045448010107e-65,136.55370158220325
SLC25A42,-1.1388212480785391,2.9786149474746715,-18.832102407589364,4.892294074329748e-65,9.590750055879473e-65,136.4930443128505
FAM45B,-2.3624446192781727,-2.3362140614957037,-18.83279141959763,4.849315463178058e-65,9.507464064356533e-65,137.05285586078708
FLNA,-1.8037051764548622,9.272226749661495,-18.833820192818198,4.7858442327624166e-65,9.383979619802183e-65,136.38488304315314
LINC01588,-1.4710453744057799,0.4662658449002065,-18.838458929158516,4.50979979514134e-65,8.845421039140464e-65,136.939568979395
SESN3,-1.842242459739062,4.521050451662224,-18.84295197989542,4.257593230826101e-65,8.351599766990417e-65,136.43509730274462
CCL3L3,-3.176084161332396,-0.1436281487855611,-18.843204272168943,4.2438566024237166e-65,8.326351480820517e-65,137.0525894710304
ZFAT,-0.8699483700225161,2.874643488577295,-18.843441425246446,4.230984616460348e-65,8.301943206546265e-65,136.65639347680303
HADHA,-0.6353595319544505,7.191728260434373,-18.85322833467071,3.7324410181529465e-65,7.326699875205483e-65,136.57575477521624
PIGG,-0.6352815280963071,4.713958632007194,-18.864002268539537,3.2511860080537525e-65,6.383960120078614e-65,136.69506599402098
NHEJ1,-0.7458414849010628,2.6540711282056746,-18.86482359279262,3.217148437325023e-65,6.317769204488799e-65,136.96900308606433
NAGPA,-0.8145502613023727,3.4144296050785807,-18.87117447530847,2.965689771029265e-65,5.825743113186391e-65,136.91874913319705
LMAN2,-0.7549160204184657,6.961881768481357,-18.87768934516412,2.7281193531148637e-65,5.360158553430154e-65,136.88330272541248
MLLT6,-1.0555605996060597,6.761546064375166,-18.878106069913063,2.713586627671461e-65,5.332149241734825e-65,136.88421240216235
CPLX2,-3.2398176213011562,-3.0026994374575495,-18.887078881547158,2.418759488908797e-65,4.756704187496435e-65,137.77989105377716
NICN1,-0.8243591833698822,2.8772143694192036,-18.892176823080366,2.265735065800385e-65,4.456223463259759e-65,137.27934452997238
EIF3F,-0.7041713299330077,6.906498009787457,-18.897152951516315,2.1256962599237696e-65,4.181651258662387e-65,137.13115283687546
LINC00936,-1.70771824082473,0.5387794241537012,-18.90114308383209,2.019675742740204e-65,3.973494737863713e-65,137.73398473518571
MBOAT1,-1.924939183718044,2.26583827728569,-18.912208898768096,1.752474573244012e-65,3.4495682257340462e-65,137.6429782443354
JUND,-1.471072241261254,6.7716194402231356,-18.918619129057497,1.6141536674670352e-65,3.1779475897849864e-65,137.4030256039031
SMG1P1,-1.7428410740073559,1.878381169069587,-18.919669973663737,1.5925422631223747e-65,3.135719789086071e-65,137.80169484898727
TPO,-3.2002865619881575,-3.130219900805476,-18.919794834179292,1.5899936946093886e-65,3.131021960317874e-65,138.20425822950472
AGPAT1,-0.8580272769562409,5.8459721952023775,-18.931776691513022,1.3634533586842942e-65,2.686017072118384e-65,137.55420391191757
C9orf66,-2.0280261603367324,-0.39729031399157855,-18.938285752618864,1.2542089578260802e-65,2.471310381990025e-65,138.28700638416507
RAB33B,-1.1568427675411743,2.864012781828629,-18.938306784249676,1.2538705349643206e-65,2.4708965072651048e-65,137.87228721087473
KBTBD2,-0.7366729469017228,5.066011112967494,-18.939650272175047,1.2324401844328072e-65,2.428914215623412e-65,137.65379048712384
LYRM1,-1.161712869162972,3.916040276128427,-18.939790883510348,1.230218506074157e-65,2.4247839822231744e-65,137.72670586590203
HIST2H2AC,-2.013658539504883,-0.4037718531700701,-18.943039669045454,1.179986297101958e-65,2.326251793539013e-65,138.34830958570302
RP11-872D17.8,-3.139225974975831,-1.824900831654721,-18.945656407272118,1.1410199936133693e-65,2.2496631650354966e-65,138.46820693086343
FAM20A,-2.6490412592423933,2.580471455665542,-18.94596347278544,1.1365324996515609e-65,2.241045079478905e-65,138.0206174199999
ADORA3,-2.252258913230933,0.7423437947864931,-18.947336438477276,1.116682398851028e-65,2.2021297265046863e-65,138.3042893912668
POLR2J3,-1.1796135345627174,5.077264526529711,-18.948778213838896,1.096210020167114e-65,2.1619791226720403e-65,137.77055730169317
AC093627.10,-2.480897716096134,-0.20951031233370773,-18.956483933443508,9.929821929079282e-66,1.9587914591471654e-65,138.50660137445553
ARMC8,-0.5936743760608065,4.612484048399303,-18.957640417747328,9.783507962319785e-66,1.9301268732141132e-65,137.89846021140102
MYO1A,-2.1404109824170456,-2.823344316663924,-18.962224958327905,9.224367660748668e-66,1.8200041452222411e-65,138.7324149809878
ARHGEF11,-1.1108688687780095,5.5660611395231285,-18.97716778454145,7.614093864695533e-66,1.5025988374222795e-65,138.1327836321648
RUFY4,-2.3640551435217123,-0.7853410418075516,-18.98056557977234,7.289027841706225e-66,1.4387439121046017e-65,138.8538390719704
ZNF821,-0.9450201040423525,1.8434550135309715,-18.981988890598227,7.157013383014556e-66,1.4128311444398067e-65,138.60535035990665
SEC22B,-0.776419793256478,5.842751954332814,-18.98358079855635,7.012187879942094e-66,1.38438383552411e-65,138.21802472889473
RP1-172N19.5,-2.3407805578489564,-1.4203815610637178,-18.989379589889843,6.508947042366688e-66,1.285163148588753e-65,139.00501842446093
DDX59,-1.0050896139682073,3.3046353622374927,-18.99249102372288,6.253962772575038e-66,1.2349443057735893e-65,138.49042994197217
SLC35E2,-1.174451760173619,0.9891773381432407,-18.99437932772141,6.10410415986561e-66,1.2054760185197352e-65,138.8793872706494
GZF1,-1.4929083915354409,3.849313514623061,-18.997704303890284,5.848892606916133e-66,1.1551938020042566e-65,138.47704143570493
RP1-197B17.7,-2.0677654691036937,-2.6880210811800196,-18.999260514727453,5.733132578619542e-66,1.1324466619528973e-65,139.19998704944547
MADD,-0.8891576644752304,5.4659124887241095,-19.001158104469777,5.595070146219262e-66,1.1054025364841114e-65,138.4398738518498
FTX,-1.3959244776548394,-0.03411519732466513,-19.012314495881174,4.847947385128022e-66,9.583858188327756e-66,139.2085330026289
TCTEX1D1,-2.3545871605960182,-1.7915527304177907,-19.01253453476026,4.834260554422328e-66,9.557782526036625e-66,139.3228599928884
CBX6,-1.3007030401738602,5.147384497389208,-19.01361377923512,4.76768625461054e-66,9.42809589463568e-66,138.60083269795223
CPNE2,-1.1892885321641775,4.344309530753319,-19.023907044844425,4.176990077285714e-66,8.26169232530245e-66,138.76438022246376
RP11-20I23.10,-2.683906645625699,-2.9034794555336245,-19.027859475131446,3.9701147655469e-66,7.854934096677754e-66,139.5769516214683
NCAM1,-3.1797551005404565,1.2101669139197961,-19.030347395644558,3.8451740012762927e-66,7.608518968085207e-66,139.31377501313378
PTGER4,-2.0269929658174557,3.46938633613113,-19.032407814922756,3.744679801530187e-66,7.411193022113266e-66,138.9758620516804
RP11-73M18.10,-1.867397098330361,-0.9092430309360737,-19.03798065476869,3.485819012087029e-66,6.900293996260316e-66,139.59738214336028
RP11-285F7.2,-1.535731521099795,-0.41648522206270605,-19.03849410709759,3.462887466822578e-66,6.857015954108452e-66,139.57224503623115
C17orf99,-2.644441458495804,-2.415196381086577,-19.041339438807874,3.338514271631089e-66,6.612780095305502e-66,139.72544797860584
RP11-734K23.9,-2.58789562658827,0.9108913901641532,-19.050411795189927,2.970967954706841e-66,5.885972231007985e-66,139.6069415096533
SRPR,-0.5474662570263149,6.6958187270064,-19.05244183289484,2.8944241822539477e-66,5.734916845361512e-66,139.11720172906408
BAZ2B,-1.0642101913308286,4.217405655810242,-19.060804892163148,2.599311179825147e-66,5.15125023456493e-66,139.2480379270081
MAT2B,-0.7849929671009974,5.430135742621995,-19.07986934118078,2.03407002587958e-66,4.033561280455829e-66,139.44999404933998
