,logFC,AveExpr,t,P.Value,adj.P.Val,B
ANGPT2,8.097503412025283,2.632204126700781,77.04648022787858,0.0,0.0,887.2238016825141
LINC00839,8.087811593780465,-0.5794500076018057,77.04155231786696,0.0,0.0,886.7050831104438
ZNRF3,5.32891107339855,1.741565568421729,76.98993329427155,0.0,0.0,886.5823551652086
DSTN,2.620478073384799,6.55989031244042,76.98198175585716,0.0,0.0,886.5830980626982
PHLDB1,4.799357170443922,4.028266307405356,76.86880398327777,0.0,0.0,885.4788487530309
PCDHB16,8.239954893313909,-0.34748537469936597,76.79463128780499,0.0,0.0,884.3119047068691
ANO1,7.619254976105559,1.765809039186339,76.71188798574207,0.0,0.0,883.8413786010485
NES,6.378469605625082,3.345502445576102,76.6781048444688,0.0,0.0,883.6038834029644
CLIC4,4.271707292443246,6.639882839582031,76.67586521557416,0.0,0.0,883.5575857683666
RP11-334E6.12,8.265872397605134,0.2961116141783755,76.66470887795664,0.0,0.0,883.1411907273827
SEC14L6,8.90821119677102,0.8307325428000785,76.61758888525266,0.0,0.0,882.7683086961963
BHMT2,9.26311559164369,2.784832679624246,76.56203563592354,0.0,0.0,882.4447135300769
INSR,4.2765638003777156,5.907436134608371,76.55765274691278,0.0,0.0,882.3831173384664
RP11-1260E13.2,5.3915584116954784,-3.1978436310311116,76.50871531294179,0.0,0.0,881.0076279187942
GUCY1A3,5.543710850230326,3.245153838285661,76.49033324244344,0.0,0.0,881.7439903735153
NME5,7.565961869388545,-1.1357875133107591,76.43658598522315,0.0,0.0,880.6524532100191
ZBTB45P2,7.061808591770233,-2.2530296033466413,76.42674730719013,0.0,0.0,880.3712779411504
NOTCH3,6.013080627865476,4.9134982682003665,76.39410537291592,0.0,0.0,880.7621920488662
DST,4.210312137702664,4.463419357729314,76.35116276570601,0.0,0.0,880.3420651559176
HOXC8,6.807959127572144,-1.4878018782709883,76.32807101355525,0.0,0.0,879.5237510723547
TRIL,7.449494754274423,0.3711104892541576,76.30421373636456,0.0,0.0,879.5877459897574
SOX9,7.9078352118946125,1.7406054724724385,76.27725826859647,0.0,0.0,879.5339177017217
SEPT11,3.305469765372172,5.247430830303929,76.20410815621786,0.0,0.0,878.8723618764939
SERTAD4-AS1,6.22871900847932,-2.0823722376877183,76.13821106079071,0.0,0.0,877.5450237784679
TUSC1,4.803280453314395,1.8119134711149365,76.12110524743423,0.0,0.0,877.9916134839629
NDUFA5,3.4831630358015526,4.461360011826607,76.11534447007232,0.0,0.0,877.997626875763
PREPL,2.9380027148549224,4.6452012079007945,76.10676576247384,0.0,0.0,877.9090849099506
SPATA18,8.167834200183506,1.3025473667260157,76.07283756235068,0.0,0.0,877.4435996208122
TIMP3,6.2129712465268145,6.155529390096452,76.03360218783692,0.0,0.0,877.1770795173738
MIA2,7.1469720713080696,-2.0144084966627394,75.98929187219504,0.0,0.0,876.0793514469007
ADRA1B,7.55068570395286,-0.925496251695295,75.96583007437644,0.0,0.0,876.018314944869
PCDH17,8.349350991521064,1.28034031986959,75.94904704793365,0.0,0.0,876.209011190253
MARC2,5.092841497049563,2.4924688793690333,75.93203645428022,0.0,0.0,876.171743110549
LIFR-AS1,6.71317335842009,-1.5309130690223713,75.92478219944603,0.0,0.0,875.5176802564752
IFT22,4.633331755240373,2.3704633360838225,75.89106456728085,0.0,0.0,875.7553366814784
ANXA4,3.8838113694337357,7.1143306530115185,75.88769522366923,0.0,0.0,875.7277541752186
AXL,6.14747550496414,3.531881383315116,75.74653582655324,0.0,0.0,874.3413614703288
HAGLROS,5.659309141017031,-2.9962554949996707,75.64483979614194,0.0,0.0,872.4829195077135
SLC16A4,5.807590912141547,3.493626047786047,75.6440279936405,0.0,0.0,873.3177111061948
TTC23,4.2384346214122095,1.6602089423630724,75.63821594837576,0.0,0.0,873.1622671726992
ITGB8,7.866668550351039,3.1077347099603623,75.62245570021399,0.0,0.0,873.1033764424626
STARD13,4.667710341940364,2.6656246481834094,75.61258176304813,0.0,0.0,872.9930295794794
LAMA1,8.562236969046547,0.21505549873908592,75.60372206348438,0.0,0.0,872.5949720518545
DMGDH,9.258356062421594,1.4943087590583377,75.5907436106966,0.0,0.0,872.666661449676
MYO5B,6.181556683688894,2.24851124886098,75.55412326672777,0.0,0.0,872.3826545250447
ZNF532,3.8493688369857617,3.910195870837379,75.51409109343452,0.0,0.0,872.009026265723
P4HA2,5.456931646160173,3.840057298421935,75.49796799854347,0.0,0.0,871.8493937185458
PLK2,4.85204194568944,3.924791305906377,75.49470318279155,0.0,0.0,871.8145463161403
FAM127C,4.397502799172328,1.8961262256347666,75.41497814216513,0.0,0.0,870.9577237285056
PCDHB9,7.057768943415012,-1.2558795778703267,75.4054521156322,0.0,0.0,870.3863813574723
FAM84A,7.158005231578188,0.7980138115069806,75.39369440767264,0.0,0.0,870.5930525550617
EMX2,9.19983972581698,0.725659534032972,75.37422114025848,0.0,0.0,870.3866008885993
RERG,8.01235427943746,1.5668362566127507,75.33906490012278,0.0,0.0,870.1589440503352
UGGT2,3.4141189250880295,2.3000816522492493,75.29569220681324,0.0,0.0,869.7994321183528
FAM149A,7.66389953786962,1.596347685985804,75.19067552908972,0.0,0.0,868.6755569941494
CXorf36,6.618122435230749,2.5018986231547125,75.18112509549157,0.0,0.0,868.6633797886429
DOCK6,4.274203058248904,3.964689184680164,75.1090574149702,0.0,0.0,867.9448974433918
ADAMTS9-AS2,7.214997217457796,-1.2140650729952576,75.00497204372223,0.0,0.0,866.3844853943731
SPTLC3,6.494572000337876,1.9211108818463856,74.92292434910185,0.0,0.0,866.0232317407207
LRIG3,7.111483626484143,1.3710589624905394,74.91997774042764,0.0,0.0,865.9278745143145
TMEM133,6.323370901183311,0.9669490056243445,74.91043207823427,0.0,0.0,865.7735297058512
PRKD1,6.464830200540801,0.9275850537044592,74.90277097647689,0.0,0.0,865.6905144965987
CDK18,6.024576104051735,4.911150845303675,74.87594149225224,0.0,0.0,865.579832251305
CLDN2,11.614293179627085,1.8346454858487768,74.87505258297853,0.0,0.0,865.5326394841344
KANK1,4.087153969947026,3.8662642219535397,74.8638450279476,0.0,0.0,865.4801598934683
CASC2,6.194900969638957,-1.6569995011733953,74.8377283642806,0.0,0.0,864.639455105904
DAG1,3.0811200912852903,4.618275336225986,74.77511197418782,0.0,0.0,864.5674288113378
ARHGAP28,7.615741618999159,-0.1245572715711335,74.77335476281037,0.0,0.0,864.2208786961439
GJA1,6.452883132199033,3.88317357996987,74.71643030527393,0.0,0.0,863.9935212391841
NRG3,7.01229686325012,-1.3050669071889005,74.62206346453758,0.0,0.0,862.5241087594634
CTTNBP2NL,3.9319810560069275,3.31387846792842,74.52840138837836,0.0,0.0,862.1069229308542
EGLN3,7.267880169187355,5.12395803120265,74.52508517681495,0.0,0.0,862.0372748168384
SLC22A2,12.11732011446547,0.9584529582748369,74.52438541447513,0.0,0.0,861.8843624170953
GPX8,8.052965833380416,1.0920178802805554,74.47542317645784,0.0,0.0,861.4097991266185
EPHA2,6.7744656681393725,2.291544509587111,74.46630061741514,0.0,0.0,861.4512063414666
SEMA3F,6.588294412441232,3.3105050833452476,74.45620722125003,0.0,0.0,861.3771468640266
PRRG1,5.66524075923307,1.1564273977499457,74.43370138546109,0.0,0.0,860.9976880030293
MYO6,5.021876730193528,3.7601467935751844,74.42674598516895,0.0,0.0,861.0702108095378
HN1L,2.783967267316733,5.330954296748794,74.36631149899699,0.0,0.0,860.4301053610549
PTPRM,5.2776444134355085,4.611768641645882,74.34609373558395,0.0,0.0,860.2320176959464
NID1,4.980845877686001,5.007642977607035,74.3082866478788,0.0,0.0,859.8440326003723
DNAL1,3.115114539514643,2.4702020169880146,74.24813463615114,0.0,0.0,859.2548329494113
EVC,5.666199715745905,2.6837474643462333,74.23737811649863,0.0,0.0,859.1551900390527
GPRC5B,5.63551531705636,3.343517956437734,74.21310616184151,0.0,0.0,858.9154517901085
HMGN1P37,4.087372232219877,-3.982671350745917,74.15833032593255,0.0,0.0,857.3972369915573
C1GALT1C1L,5.172389588703146,-3.2485713579222337,74.14456504261449,0.0,0.0,857.3932601714655
RP11-736K20.5,6.3392114714797865,-1.8295755438330743,74.14275739871454,0.0,0.0,857.6101816508867
GUCY1A2,7.569869448533967,0.8664691870820672,74.13196701659818,0.0,0.0,857.9035598282805
PTPN21,5.633311592081543,1.2496634652892185,74.05025148609397,0.0,0.0,857.1300258391758
AFAP1L1,6.329505235175957,2.0186186773892874,74.00580418352828,0.0,0.0,856.7660885210142
MMP14,4.683409679318277,5.26769378883921,74.00338330216528,0.0,0.0,856.7489582431015
MKL2,3.4894497465288974,3.46694062710367,73.95116664190763,0.0,0.0,856.2547020726759
HSPB8,6.784909467548646,4.276658895690853,73.92754313350473,0.0,0.0,855.9922021594193
PDGFB,4.552994941594655,3.2561643209677906,73.83514018342733,0.0,0.0,855.0779855511148
SCARB2,2.5623348105695367,6.494642615140375,73.83291864883815,0.0,0.0,855.0194919517833
WBP5,5.013513489086398,2.949255544177999,73.81966714500903,0.0,0.0,854.9204018715598
NRSN2,3.971252911573072,3.210256750497554,73.8047079012389,0.0,0.0,854.7686929816244
CARD10,6.6683789355534655,2.0471168921787686,73.79451451481694,0.0,0.0,854.621739271409
ZNF618,4.292734159561384,2.764787530074819,73.76664481415132,0.0,0.0,854.3774608984394
ADAMTS9,6.614002262712265,1.99764042915282,73.74124012646146,0.0,0.0,854.0755259200249
ZFYVE9,3.396803506058359,2.6813635103291165,73.67064112193462,0.0,0.0,853.3974760358268
CRYZ,4.960493028710567,4.739724737604168,73.59175657389846,0.0,0.0,852.5623923710659
CNKSR3,6.975271610259454,2.2947488428859337,73.58490449560682,0.0,0.0,852.5055337428929
NAALADL2,6.683228524198019,-0.9897199281436638,73.58103611150658,0.0,0.0,852.0351246816698
WDR72,9.522289356080208,0.7406490109019989,73.55759838981679,0.0,0.0,852.0511214964529
SMIM2-AS1,8.251445552200757,-0.36387762945673596,73.55694615274354,0.0,0.0,851.8776336758992
BTBD3,3.808109998428546,3.567288665738576,73.52007593153012,0.0,0.0,851.8616527547588
LHFP,5.27381844738611,3.349310093607351,73.47778746182661,0.0,0.0,851.4345279859392
PTRF,5.3377621358555505,5.712190898533903,73.47301973077201,0.0,0.0,851.3457709727295
ARMCX2,3.6876540032199014,2.9578839872305975,73.46955306706684,0.0,0.0,851.3521969553025
EDIL3,7.639503601303787,2.753407016956195,73.45755299836571,0.0,0.0,851.2263023346711
CAV1,5.8533248107465745,4.818151506988326,73.43319516115791,0.0,0.0,850.9423209331882
GRAMD3,3.7643235770515844,3.079792582053382,73.39489833491471,0.0,0.0,850.5902221280251
PKHD1,9.978102332374988,0.5027688425898903,73.3040933857036,0.0,0.0,849.430690820589
RP5-1021I20.2,8.77481095876995,-1.1243844959429437,73.21512443006026,0.0,0.0,848.2882267465569
ARMCX1,3.6882743722597904,2.1866634678501398,73.19446532494047,0.0,0.0,848.5108326269191
C4orf47,7.048862155894026,-1.4554294087918964,73.13193761781127,0.0,0.0,847.3930573066133
RP11-588K22.2,5.5896120191680065,2.425258223854683,73.09822867621924,0.0,0.0,847.539590324959
PPAP2B,5.261633127456957,5.228312534423524,73.09255106258377,0.0,0.0,847.4521598407579
PPP1R3C,6.568802705938342,2.633043760356846,73.08933440724539,0.0,0.0,847.4568736629247
PTPN3,6.534658069040023,2.1488726856623432,73.0750773278075,0.0,0.0,847.2858580178715
SDC4,4.898636645747664,5.517642387431846,73.04565783685379,0.0,0.0,846.9708433106777
LINC00961,6.92081403140734,-1.0815262549240556,72.99095045787217,0.0,0.0,846.0031145471975
ARSE,10.071337558325208,1.1069512848131422,72.94611748536317,0.0,0.0,845.8548078154793
HOXC9,6.778187540019073,-1.0791219943604489,72.93636154772459,0.0,0.0,845.4447957291669
KIF3B,2.5961560554630947,5.034233324726949,72.93269153480388,0.0,0.0,845.8130247449371
NREP,3.3648654027155502,4.621904104358127,72.92606239046184,0.0,0.0,845.7504065956759
SHANK3,5.402160003901862,3.204864362851667,72.92587867012784,0.0,0.0,845.7860366645408
FSTL1,5.594233803399213,5.863944629027643,72.79930428835074,0.0,0.0,844.4417478582975
SLC39A14,5.738085151163024,4.992073636677728,72.79335174744917,0.0,0.0,844.3815192841045
NR1H4,9.51346657425478,0.6241297940142863,72.78165710180653,0.0,0.0,844.1008761396695
CRMP1,5.248535247850851,1.3492528761005154,72.77303769461889,0.0,0.0,844.1097960980394
FAM114A1,3.456309643624838,3.421968832268921,72.75580512392645,0.0,0.0,844.0348953897947
GAS8,3.1431935296949076,2.9791451221614795,72.71351413278039,0.0,0.0,843.6046948662217
ANTXR1,6.254449165495905,3.268552619829039,72.71243375538482,0.0,0.0,843.5917266429664
NOSTRIN,6.825580806990718,1.5920056498657928,72.64241084556691,0.0,0.0,842.7949953267038
TINAG,9.67564334832945,-0.6221663960975367,72.63391010838566,0.0,0.0,842.4047429856662
UGT1A6,10.878240656309835,1.0996142666108075,72.59331180568465,0.0,0.0,842.2313334001342
GLIS3,6.233013319281077,1.9133765815499113,72.49219248896459,0.0,0.0,841.2795254674602
QRFPR,8.626055585402618,-1.19306871280188,72.49039334772611,0.0,0.0,840.8544845136472
ITIH5,7.311999721372661,2.892964272828341,72.46071616529343,0.0,0.0,841.0007152561922
PAWR,4.047372248949597,3.0300466815169282,72.45585514980252,0.0,0.0,840.951027425837
ROBO4,6.772689453046366,2.8703507652404605,72.44316714691575,0.0,0.0,840.8195438688225
TLL1,8.052085276455403,-0.34515722839312757,72.40975115087124,0.0,0.0,840.1377705370254
TCTN1,3.278546236667438,3.7358341180628925,72.25235780477756,0.0,0.0,838.8352397337421
TSPAN9,4.241449556401765,5.075388431832112,72.2521188095687,0.0,0.0,838.8002960880879
MOCS2,2.748369744784607,3.877212936547402,72.23899269016312,0.0,0.0,838.6922362396872
HIBADH,3.4949413444261124,4.2905052451046055,72.18219080259621,0.0,0.0,838.0912258765851
LINC00472,6.381235106743832,-1.8931828822528873,72.08798025443035,0.0,0.0,836.6131420442392
ATP8B1,5.382959194613182,1.6303058660864687,72.0459129321348,0.0,0.0,836.6460953719512
PXDC1,4.41013129889531,3.3765778148845693,71.99965522050726,0.0,0.0,836.2307452755216
LINC01508,7.4476064370879325,-2.0429149607099535,71.96386057434657,0.0,0.0,835.3100632422174
NUDT12,5.509291043153841,1.7925251735725372,71.91609353200768,0.0,0.0,835.3173701699283
CD109,5.738786368884602,3.207317444496902,71.89093049497518,0.0,0.0,835.1070527430389
HAPLN1,8.737248904726279,-0.8498461292546408,71.88778593638148,0.0,0.0,834.6842309929116
SPATA17,5.944914095937924,-2.2839860509724907,71.88532974812213,0.0,0.0,834.4631395424697
CYS1,9.27361095126442,1.373543022685057,71.85452003200596,0.0,0.0,834.636957216909
GNA11,3.1628554989128737,4.146650851533326,71.75552986029314,0.0,0.0,833.6726986537433
IGFBP5,6.895729032088697,6.31120040021582,71.648835801495,0.0,0.0,832.5469398382944
FMNL2,3.8363744063476446,3.779608352249011,71.59450296355564,0.0,0.0,832.011647944105
PPIC,6.845851868034639,1.38147973001322,71.56465988524465,0.0,0.0,831.6295215575436
FZD1,4.89249458741453,4.491334664727145,71.51992007282125,0.0,0.0,831.21208385241
TM4SF1,6.155907895301917,3.7959866655325603,71.45570746808062,0.0,0.0,830.5660072856456
CCDC148,6.263909422074098,-1.7734808039742196,71.44019922711438,0.0,0.0,829.9237134717324
GRM8,7.68520627558683,-1.5415365304173645,71.43368254527972,0.0,0.0,829.8873645161408
CFAP36,3.0742238144273046,3.9541361396948993,71.40013303661871,0.0,0.0,829.9810043965124
VSTM4,6.092461302321137,1.9765325934579256,71.38462039073453,0.0,0.0,829.8110700248978
SSPN,5.410660076367408,2.5654533574543805,71.33927524021132,0.0,0.0,829.3678798248185
HOXD11,6.69479926652167,-2.431345411792183,71.32234092116994,0.0,0.0,828.6052878827675
PCDHB7,6.932471797919724,-1.443950202743375,71.27066329992188,0.0,0.0,828.2052528309814
LCA5,6.251947739155511,0.18694806761342714,71.21060523913113,0.0,0.0,827.7911747552816
PLA1A,7.847591966357605,1.3038103427794019,71.1665774156196,0.0,0.0,827.4753334892916
COL5A2,6.329642417872699,3.190514774004713,71.14988503079992,0.0,0.0,827.3933520561023
KCNS3,7.218780373040767,0.5090199404209342,71.1347339197715,0.0,0.0,827.0439615983724
ZBED3,3.547753517178508,3.036597918870525,71.12509184292294,0.0,0.0,827.1363724754184
BIVM,4.029752252074791,3.4871654356647888,71.07334294699018,0.0,0.0,826.5857154693444
TMEM136,6.023436528417458,0.36318347048180133,71.06495220703977,0.0,0.0,826.296111773238
DMRTA1,7.472825367621439,-0.8567864861230424,71.05974533901119,0.0,0.0,826.0815831222753
RP11-522B15.3,5.896906019500235,-2.2264203750848144,71.05791378988253,0.0,0.0,825.8824885763388
DYNC2LI1,4.174646533993756,2.334119961299374,71.05767675935796,0.0,0.0,826.4202038684772
RP11-736K20.6,5.180947196153487,-2.9266705335992045,71.04291079585589,0.0,0.0,825.6225186013049
GPR176,6.598746505222126,1.5125571301044358,70.98905137441415,0.0,0.0,825.6431518756939
CTD-2015G9.2,8.623149445947346,-0.7152941190067228,70.9838360552101,0.0,0.0,825.3069460174019
SPRYD7,2.5546494330363374,2.3259839473045676,70.98175672223647,0.0,0.0,825.6259757122489
RTKN,5.002322796819498,3.1321118364341984,70.94196319923108,0.0,0.0,825.2197542517875
SPIN1,2.831299494788435,4.993825787520986,70.89158302090532,0.0,0.0,824.6399136146221
RP3-331H24.7,6.96011905987989,-1.0602902075725562,70.87804745927765,0.0,0.0,824.1596328572197
LIMA1,3.8672721288129868,4.356268232852664,70.81754460317882,0.0,0.0,823.8761360644693
CAMK2N1,5.147013121206929,3.8812841170930388,70.76948666302641,0.0,0.0,823.3888331978654
CLEC14A,7.425349709875222,2.4250789311596685,70.73304277453049,0.0,0.0,823.0247844554267
SEZ6L2,7.988101283913645,1.9917733851988175,70.71842846038295,0.0,0.0,822.8496402052093
MECOM,6.536678873768066,1.5318787955364646,70.65753278694409,0.0,0.0,822.173452213257
NRP2,5.537842335770997,3.201728449297146,70.65016536979266,0.0,0.0,822.1590494215995
CGNL1,7.351576062996511,2.463934602052682,70.63448791073893,0.0,0.0,821.9919444936139
BACE1,2.8747204793409087,3.79568474979483,70.63003643282049,0.0,0.0,821.9283099795946
ANGPTL2,6.778948969751429,2.840341482817156,70.59654497442904,0.0,0.0,821.5995418167709
SORBS2,5.968411928845936,3.1445237077740193,70.59572292276597,0.0,0.0,821.5883611601498
EPDR1,4.402231520213264,2.9552637312449432,70.56991817864268,0.0,0.0,821.3195595813913
RASSF6,7.69957146645923,1.4856223985387786,70.56692823462133,0.0,0.0,821.2182036165007
SLIT3,6.685680832402932,3.2364928705808516,70.5647184860792,0.0,0.0,821.2606844787643
MITF,3.88304117242579,3.1834874358536642,70.54843067405157,0.0,0.0,821.0906564654945
SLC44A3,6.5542075406634765,1.7242574948544502,70.52324115871461,0.0,0.0,820.7810154219527
CCDC110,6.213782565425806,-1.4569150681171839,70.41321529568923,0.0,0.0,819.2425351483893
APLNR,8.141389308585167,1.6981072238215509,70.34015792131233,0.0,0.0,818.8538694068235
SOCS6,3.6769738707872235,2.7097545279271626,70.31522906122798,0.0,0.0,818.6397755102766
LINC00924,6.940355222306021,-1.791159443826938,70.26020380734211,0.0,0.0,817.5925204329758
TLR3,7.57459174671088,2.6897852039720913,70.24875232093713,0.0,0.0,817.9391490951989
CHST3,6.268297137229162,1.8922541338290166,70.18898227475233,0.0,0.0,817.2765367261683
PSORS1C1,7.0296296398932485,-1.0140543536931874,70.18860460378124,0.0,0.0,816.9360784094498
TMEM27,10.010411395801427,1.607143455574705,70.15284854886534,0.0,0.0,816.8731047300953
ZFPM2-AS1,6.1097229373900275,-2.8286043088864528,70.142993107778,0.0,0.0,816.2160419607281
LMLN,3.3826641709050875,2.038307999407341,70.11271399285845,0.0,0.0,816.4816743993496
LRRC32,5.424803326384754,4.134517693014219,69.98280030990426,0.0,0.0,815.0939329972928
SEMA6A,5.1237446469154655,3.7521185900195513,69.97694715510237,0.0,0.0,815.0472995142595
TMEM14A,3.811596814042753,2.272719378947695,69.97183122646109,0.0,0.0,815.0059411228522
RDX,3.394427670909281,4.803546834248254,69.92653896875152,0.0,0.0,814.4809088570295
BDH2,3.724538993249981,3.9229808404269675,69.88026559572691,0.0,0.0,814.0175470397131
FHOD3,7.034913631670404,1.199449311463268,69.82953781318324,0.0,0.0,813.4197235928975
UBD,9.779038316589563,1.6528679920905829,69.70878849116532,0.0,0.0,812.1848280734469
NEURL1B,5.129109278371425,3.1108055635463026,69.67082049549009,0.0,0.0,811.8273811301129
